Round,LEACH,PEGASIS,HYBRID,PSO_HYBRID
265,0.065132385927617,0.20236892475456011,0.28901464084896195,0.42687148483347376
266,0.06629195963488618,0.201380463005718,0.28848314620591103,0.4259350666954047
267,0.06493195413851141,0.20040919165235213,0.28783249474396694,0.42514757908948314
268,0.06705343921428944,0.20148901714364412,0.2908958613380158,0.4243440858403167
269,0.06658880733882055,0.20052346914171104,0.290162777758241,0.4234560205821858
270,0.0689221904282608,0.19955416207557836,0.2891704965855869,0.42261724962425967
271,0.06749405210242103,0.19858286661452212,0.2877504575857939,0.4215581074563386
272,0.06591858898155156,0.19760156981080265,0.2859646266123672,0.4207842378304666
273,0.06568897410730787,0.19662903727114578,0.28805147977110934,0.41995249464072804
274,0.06804840583086279,0.19564754154211433,0.28614692697545574,0.41905719727342955
275,0.0644923843338687,0.1946665823012463,0.28359637555341904,0.4182504436195675
276,0.06270981211806678,0.19367498981827908,0.28359637555341904,0.417334367119189
277,0.06515142890838628,0.19267806911651447,0.28359637555341904,0.41652923988494645
278,0.06373403857816538,0.19166404055896513,0.28359637555341904,0.41589484078652383
279,0.06446646886720205,0.190665159981555,0.28359637555341904,0.41498430171518397
280,0.06283902782772047,0.18967061286328943,0.28359637555341904,0.4143053393825688
281,0.06159124318304956,0.18867084347015914,0.2832614503314935,0.41362099200354996
282,0.05997759398933813,0.18767576376552167,0.2828290200465649,0.412584912229454
283,0.06582972094978876,0.1866734972746263,0.28242019067248153,0.4118116099832639
284,0.06441022604406169,0.18563577796927044,0.2818889606926838,0.41125525623128
285,0.061285689383816316,0.18458956683324565,0.2812615076033475,0.41025526328238315
286,0.058161152723570954,0.18344753919179957,0.2807169099375552,0.4094332293415957
287,0.05680712844256867,0.18241814979779475,0.28005035537972955,0.40846595112131623
288,0.05368259178232329,0.18139148671819144,0.27931308719163445,0.4073419447656356
289,0.05489771245571404,0.18038583576085587,0.2785671206685444,0.4063725990043254
290,0.0535053939489586,0.18126227982402787,0.2775607002458554,0.40577299708946396
291,0.052113075442203165,0.17978982839091512,0.2761457001277767,0.4048355174422594
292,0.04914832792077386,0.17817968679280136,0.27433673080820514,0.4038785252578192
293,0.04764944848744306,0.17665278433800138,0.27259108609378496,0.4032327466485668
294,0.04468470096601374,0.17519831001375197,0.274344890282815,0.40231021482502927
295,0.043202187015473646,0.17382286584804255,0.28863526581148735,0.4014650739337084
296,0.04185058466153905,0.17239466750230323,0.28863526581148735,0.400670056018219
297,0.04044370311210543,0.17094688047050208,0.28863526581148735,0.39984576833211344
298,0.03897533137540264,0.17140504120005273,0.28863526581148735,0.39907306880987714
299,0.039424382396834406,0.1702922521124035,0.28863526581148735,0.3981006832093083
300,0.03813758111632358,0.16918785306246922,0.28863526581148735,0.39720895763643166
301,0.036647794983572006,0.16809707057629464,0.2882817228404591,0.3965195807976528
302,0.03755017099072093,0.1670308868988172,0.2877677979203483,0.3956070738555369
303,0.0362145339092425,0.16596915909605967,0.2873206801429362,0.394652699205752
304,0.034981484910930824,0.16665485438142302,0.2867342548585992,0.3936938170534
305,0.0361272654552314,0.1654982049351778,0.28606841004131445,0.392438647333267
306,0.03459105246759589,0.1642936307337806,0.2854885679324111,0.3917792188107759
307,0.03643567734935241,0.16311092638777186,0.28478281390496246,0.391165123498047
308,0.03923178569854334,0.16180447545742113,0.28400335553677464,0.3901349668929038
309,0.036948335120659155,0.160513923019323,0.28314264065150435,0.38961495810806707
310,0.04081794749955454,0.15915853496519514,0.2820952478709489,0.3889293980999414
311,0.0393135469301898,0.1577417917273037,0.2806001243737427,0.3885054530507857
312,0.03717500556661281,0.15624228022693487,0.2786953008289368,0.3877751353964695
313,0.03580593024780016,0.15482699938688632,0.27684162319460814,0.38714300755768055
314,0.0340058894272434,0.1533891898731312,0.274787519925279,0.3863631997065158
315,0.03186734806366641,0.15196041011955505,0.274787519925279,0.3853055626783666
316,0.029728806700089424,0.1505996887185496,0.274787519925279,0.3843519186069762
317,0.027590265336512432,0.14918938970894755,0.274787519925279,0.38340144894668526
