Round,LEACH_Alive,LEACH_Energy,PEGASIS_Alive,PEGASIS_Energy,HYBRID_Alive,HYBRID_Energy
107,32,0.16860724233501845,50,0.3133343936674938,50,0.4196425971161845
108,32,0.16628063427897247,50,0.31165894940022215,50,0.41926270392986814
109,32,0.16344248063123046,50,0.3098776743768879,50,0.4189971931586927
110,32,0.16020348800986092,50,0.3083492247276768,50,0.41873638843810534
111,32,0.15793292509187154,50,0.3068459839950022,50,0.4183788459248207
112,32,0.15542119589032125,50,0.30546826157710405,50,0.41802130341153637
113,32,0.15332640277563275,50,0.30412094828712494,50,0.41771435186467726
114,32,0.15044616328515414,50,0.30289316084868223,50,0.4168182373016645
115,32,0.14866340558335772,50,0.3016851000152988,50,0.41654773803791817
116,32,0.14621604102697333,50,0.30051325805349555,50,0.4162148374976513
117,31,0.14866429323460262,50,0.29932672157486595,50,0.4159974056770045
118,30,0.15158079723758947,50,0.29819913765186123,50,0.4157389962361917
119,29,0.1469794092483974,50,0.29686950384170835,50,0.41420831009625664
120,28,0.14994262328784763,50,0.2954417094664449,50,0.4139351426324589
121,28,0.14796624740378705,50,0.293821031279317,50,0.413652705864827
122,28,0.14556024258961456,50,0.29218835916423386,50,0.41337157444413336
123,27,0.14847253302119584,50,0.2903704023317294,50,0.4118408883041982
124,26,0.1448266167726337,50,0.2883036139034192,50,0.41149246698421216
125,26,0.14248362525324137,50,0.2862701303678587,50,0.41122427492955516
126,26,0.14071159217621065,50,0.28488585461383126,50,0.4109609171235808
127,26,0.13816717222319205,50,0.2834949114187107,50,0.41070236526483667
128,25,0.1410343232781069,50,0.28213182726295494,50,0.41037875277863395
129,25,0.13954784555720845,50,0.28081874399933127,50,0.4101062227841674
130,25,0.13136730269227548,50,0.27962602109139756,50,0.4098426594652874
131,25,0.12933970767988992,50,0.2784600805213783,50,0.40955139179964456
132,25,0.12762728895182465,50,0.27728660627971813,50,0.40926012413400187
133,24,0.1303513946803478,50,0.2761158867795421,50,0.4089663326489507
134,24,0.12260229945010437,50,0.27492543391292235,50,0.4080886775678501
135,24,0.11485320421986096,50,0.27369978236362935,50,0.40745105028082385
136,23,0.111862460129293,50,0.27239375872221205,50,0.40709027628277883
137,22,0.11376895845257652,50,0.27101096694094823,50,0.40675631450542765
138,22,0.11159166445971609,50,0.2695414774557154,50,0.40636977973728017
139,22,0.1097964807480896,50,0.2679432333349437,50,0.40598324496913285
140,21,0.11268121364182553,50,0.26679576535698085,50,0.4055967102009852
141,21,0.1100350081057955,50,0.2656933910984924,50,0.4053184044201938
142,20,0.10883987741733032,50,0.26461700330170373,50,0.4050093539580296
143,20,0.10709697116999466,50,0.26352442356198535,50,0.4047107987882223
144,20,0.10423614227499886,50,0.2624061953905126,50,0.4044389461162157
145,19,0.10767337846391217,50,0.2613251874124196,50,0.4041720564648923
146,18,0.11119258213621867,50,0.26029673224317346,50,0.4038896196972603
147,18,0.10886673353525872,50,0.2592733653757336,50,0.4036322120881153
148,17,0.1088463325082617,50,0.25824417599783567,50,0.40249213778404597
149,16,0.10974057083479341,50,0.25717168053870365,50,0.40214371646406
150,16,0.10697638405048512,50,0.2560664643890863,50,0.40187552440940294
151,16,0.10503828641639273,50,0.25397176662040966,50,0.40161216660342836
152,16,0.10270790281904489,50,0.25187875228605455,50,0.40122935296993134
153,15,0.10743553510601138,50,0.24990545240009499,50,0.40094470581339925
154,15,0.10167501118502185,50,0.24787697146188095,50,0.4006721758189326
155,15,0.10014914396823807,50,0.24587459798465086,50,0.40040861250005255
156,14,0.10167510689810998,50,0.24422748916975423,50,0.40014388499812475
157,14,0.09979675143863134,50,0.2426029950814829,50,0.3997592632742075
158,14,0.09754669655273017,50,0.24092755081421116,50,0.39931967046124583
159,13,0.09963772424339369,50,0.23914627579087688,50,0.3988138914805371
160,12,0.10257737021595925,50,0.23761782614166577,50,0.39854474018216
161,12,0.0976022214483236,50,0.2361145854089911,50,0.39823778863530107
162,11,0.10114992494891469,50,0.23473686299109298,50,0.3977761665648374
163,10,0.10630313725455347,50,0.23338954970111384,50,0.3971236522364987
164,10,0.1043879289113274,50,0.23216176226267124,50,0.3965210887161243
165,10,0.10283641294880233,49,0.2356848239747581,50,0.396182119139219
166,10,0.09820108748092242,49,0.23434052209529266,50,0.39557955561884456
167,10,0.09582128720416193,49,0.2328960563738776,50,0.39533508739562345
168,10,0.09118596173628203,49,0.2312547704362746,50,0.3950078788518255
169,10,0.08655063626840212,49,0.22960124579667626,50,0.3947191243464363
170,8,0.10352816034316102,49,0.2277586551188929,50,0.39442708808482513
171,8,0.10182393046461158,49,0.2256621546494712,50,0.3941446513171934
172,8,0.09784411758823175,49,0.2242620956844197,50,0.3938872437080482
173,8,0.09386430471185193,49,0.2228552332080484,50,0.39274716940397914
174,8,0.09232857117263428,49,0.22147679832286574,50,0.39239177158245575
175,8,0.08834875829625444,49,0.2201493847561853,50,0.39212357952779875
176,8,0.086509891624674,49,0.21894478787898436,50,0.3918602217218245
177,8,0.08462702862912082,49,0.21776751991802248,50,0.3915430631658838
178,8,0.08064721575274099,49,0.2165825645370194,50,0.39122590460994305
179,7,0.088238521707112,49,0.21540042011671412,50,0.39090874605400233
180,7,0.08447584859612331,49,0.2141981396082007,50,0.39064518273512233
181,7,0.08071317548513461,49,0.21295994207655164,50,0.3903729005216641
182,7,0.07849740779103809,49,0.21163973220600002,50,0.3900816328560212
183,7,0.0747347346800494,49,0.2102411874988706,50,0.38981368849680353
184,7,0.07277445003562147,49,0.2087541757468744,50,0.38929977367592095
185,6,0.08123605032983615,49,0.20713578171371627,50,0.3889389996778757
186,6,0.07789501284757082,49,0.2059773633364859,50,0.3886734876458883
187,6,0.0745539753653055,49,0.2048649589587188,50,0.38831271364784326
188,6,0.07297142694380471,49,0.20377907137860485,50,0.3879989807127929
189,6,0.0710392588112327,49,0.20267666140774582,50,0.3877302066434474
190,5,0.08191116543733398,49,0.20154807956775012,50,0.3874191553742344
191,5,0.079030297616729,49,0.2004574775169174,50,0.3871090670236051
192,5,0.07614942979612402,49,0.19942050078123433,50,0.38679897867297597
193,5,0.07326856197551904,49,0.19838871619025164,50,0.38536018164632013
194,4,0.08886374093141457,49,0.19735099026206676,50,0.38507424623700814
195,4,0.08722199320848197,49,0.19626907445507177,50,0.38474260537008287
196,4,0.0846710254700056,49,0.19515377018839752,50,0.38445130762619256
197,4,0.08212005773152922,49,0.1930287908002346,50,0.384182550907001
198,4,0.07956908999305286,48,0.19516621750408403,50,0.38265186476706586
199,4,0.0770181222545765,48,0.19345508653846313,50,0.3823481856593986
200,4,0.07446715451610011,48,0.1916337152019438,50,0.3820799936047416
201,4,0.0725703348145365,48,0.190075703630136,50,0.3818166357987673
202,4,0.07001936707606013,48,0.18854395134638724,50,0.38146785185293147
203,3,0.09165058377868153,48,0.18714294730719713,50,0.3811190679070955
204,3,0.08991931522592055,48,0.1857736194429227,50,0.3807702839612599
205,3,0.08818804667315955,48,0.18452879767399885,50,0.3804665563427986
206,3,0.08645677812039854,48,0.18330452445201162,50,0.3801882676208323
207,3,0.08472550956763754,48,0.18211797922125375,50,0.37983851947470026
208,3,0.08299424101487655,48,0.18091612720213515,50,0.3795705751154824
209,3,0.08126297246211556,48,0.1797756840951257,50,0.37913098230252074
210,3,0.07953170390935456,48,0.17842477235567042,50,0.3787938008560193
211,3,0.07780043535659358,47,0.18076338776325834,50,0.3784868493091604
212,3,0.07601391631491543,47,0.1793392764569512,50,0.37817989776230143
213,3,0.07428264776215443,47,0.1779448024265641,50,0.3778970707699388
214,3,0.07255137920939343,47,0.17660352083461547,50,0.3776282967005933
215,3,0.07082011065663245,47,0.17539028217425193,50,0.37731724543138034
216,3,0.06908884210387145,47,0.17420553536273337,50,0.3769765746960563
217,3,0.06735757355111045,47,0.17301277400691625,50,0.37596337807130836
218,3,0.06583444800150884,46,0.17556218695282205,50,0.3756964884199849
219,3,0.06410317944874784,46,0.17405480406512938,50,0.37540773391459564
220,3,0.06237191089598685,45,0.17649998827574442,50,0.37512869058583465
221,3,0.06064064234322586,45,0.17541545569974615,50,0.3748712829766893
222,3,0.05885412330154771,45,0.17438931513357747,50,0.37456572762926127
223,3,0.05712285474878672,45,0.17336882823608243,50,0.3742980630327461
224,3,0.055599729199185106,45,0.1723418718825229,50,0.3739943839250789
225,3,0.053868460646424116,45,0.17123044133816392,50,0.373726191870422
226,3,0.05213719209366311,45,0.16901958677262813,50,0.37346283406444764
227,2,0.07635883355574205,45,0.1669436187434447,50,0.3731903040699807
228,2,0.07468220432889591,44,0.16956251837805228,50,0.37287314551404016
229,2,0.07300557510204975,44,0.1679923381490397,50,0.37258949429076765
230,2,0.07110419809675302,44,0.16656479236863667,50,0.37226403477134795
231,2,0.06942756886990686,44,0.1651718024154144,50,0.3719385752519284
232,2,0.0677509396430607,44,0.1639146372934837,50,0.37158882710579616
233,2,0.06597677018292018,44,0.16267988876821102,50,0.3713208827465783
234,2,0.06430014095607403,44,0.1614862980515523,50,0.3709639528591292
235,2,0.06262351172922787,44,0.1602760090203182,50,0.37064338787164297
236,2,0.06094688250238171,44,0.1591327115295669,50,0.370268143137787
237,2,0.05927025327553556,44,0.15775981189432897,50,0.36989289840393114
238,2,0.05759362404868941,44,0.15627536616237442,50,0.36923807958486976
239,2,0.05591699482184325,44,0.15457173428057414,50,0.36850310691514876
240,2,0.05424036559499709,44,0.15285447293518814,50,0.3673336631884658
241,2,0.05256373636815094,43,0.15453956021384524,50,0.3669947358471869
242,2,0.050887107141304774,43,0.15335076385913884,50,0.36661000975293917
243,2,0.04898573013600803,43,0.15216517069220448,50,0.36554910785227146
244,2,0.047309100909161864,42,0.15455951341463153,50,0.3652174669853463
245,2,0.0456324716823157,42,0.153450130709752,50,0.3649363355646527
246,2,0.04395584245546954,42,0.1523214718823367,50,0.3646154189648425
247,2,0.04227921322862338,42,0.15116227920759498,50,0.36435217294608047
248,2,0.040602584001777214,42,0.15004739628687705,50,0.36408450834956524
249,2,0.03892595477493105,42,0.14899507623383362,50,0.36380159714535937
250,2,0.03724932554808489,42,0.14794881368294047,50,0.3635334050907023
251,2,0.03557269632123873,42,0.1468956195719783,50,0.36327004728472806
252,2,0.033896067094392565,42,0.14575191739944526,50,0.3629975172902614
253,2,0.0322194378675464,41,0.14802076911299764,50,0.36268035873432064
254,2,0.03054280864070024,40,0.1502494920401975,50,0.3624033211952647
255,2,0.028866179413854078,40,0.14850056713830112,50,0.3621192472082292
256,2,0.027189550187007916,40,0.14673664982646056,50,0.36179378768880954
257,2,0.025512920960161757,40,0.14495468663985323,50,0.36144403954267756
258,2,0.023836291733315595,40,0.14350126477933256,50,0.3609566906272995
259,2,0.022159662506469436,40,0.14203950861744513,50,0.3604693417119217
260,2,0.020483033279623274,40,0.14061257625476392,50,0.36013216026541994
261,2,0.018806404052777115,40,0.1392481450072477,50,0.35994948873045013
262,2,0.017129774825930956,40,0.13803416420434414,50,0.3596055360402343
263,2,0.01522839782063421,40,0.13685366132383325,50,0.35910793298659455
264,1,0.028393421098570917,40,0.13566374135377166,50,0.3584554186582561
265,1,0.02684399941688097,40,0.13447726481056516,50,0.35812677305874574
266,1,0.024454577735191024,40,0.1332661215593037,50,0.35778780348184047
267,1,0.022905156053501078,40,0.13201097995470104,50,0.3574488761405618
268,1,0.02135573437181113,40,0.13065537323494267,50,0.3571223989978862
269,1,0.019806312690121185,40,0.1292038063403765,50,0.35606788922780347
270,1,0.01825689100843124,40,0.1276438673158487,50,0.3558104816186583
271,1,0.016707469326741293,40,0.12648645517540866,50,0.3554934882555898
272,1,0.015158047645051347,40,0.1253854101843115,50,0.3552000427809785
273,1,0.013608625963361402,40,0.12431684827033933,50,0.3549323781844634
274,1,0.012059204281671457,40,0.12322804642770455,50,0.3546494669802575
275,1,0.010509782599981513,40,0.1221071840453771,50,0.35437389214565146
276,1,0.008960360918291568,40,0.12103284690477452,50,0.3541105343396771
277,1,0.006570939236601624,39,0.12313243703064672,50,0.35383800434521034
278,1,0.005021517554911679,39,0.12147591788925394,50,0.35355335718867814
279,1,0.0034720958732217333,39,0.12001263878800603,50,0.35325944104468143
280,1,0.0019226741915317877,39,0.11858834574819276,50,0.352975367057646
281,1,0.00037325250984184227,39,0.11731729097958023,50,0.3526499075382262
282,0,0.0,39,0.1160715267302741,50,0.35230015939209425
283,0,0.0,39,0.11487219693171195,50,0.3519691603691706
284,0,0.0,39,0.11365402800901346,50,0.3514552455482879
285,0,0.0,39,0.1125114392858341,50,0.3511267537915046
286,0,0.0,39,0.11110981224579802,50,0.35086130618733263
287,0,0.0,39,0.10958233832741496,50,0.3505543546404738
288,0,0.0,38,0.11113854372705005,50,0.34921729703560234
289,0,0.0,38,0.10993147705236025,50,0.34822178877296506
290,0,0.0,38,0.10869844542182329,50,0.3475841614859387
291,0,0.0,38,0.1074190997351376,50,0.34726241520539886
292,0,0.0,38,0.10603400129565645,50,0.34688403337663376
293,0,0.0,38,0.10454789214585127,50,0.34591868361759515
294,0,0.0,37,0.1060396684196689,50,0.3455870427506699
295,0,0.0,37,0.10501944678436502,50,0.34526612615085983
296,0,0.0,37,0.10389648626835912,50,0.34500288013209773
297,0,0.0,36,0.10564201362546513,50,0.3447297126682999
298,0,0.0,36,0.10439991361474904,50,0.3444620480717846
299,0,0.0,36,0.10323969215351196,50,0.3441791368675788
300,0,0.0,36,0.1017988458490135,50,0.3439035620329728
301,0,0.0,36,0.10022166542630576,50,0.34364020422699837
302,0,0.0,35,0.10163449068263686,50,0.3433676742325317
303,0,0.0,34,0.10328718482123304,50,0.34308302707599947
304,0,0.0,34,0.10226049862430953,50,0.34278911093200276
305,0,0.0,34,0.10122524991200658,50,0.3425050369449672
306,0,0.0,34,0.10007819712364555,50,0.3421795774255476
307,0,0.0,33,0.10131300999237154,50,0.3418298292794155
308,0,0.0,33,0.09981823480849722,50,0.34156056361190745
309,0,0.0,33,0.09824066880057074,50,0.34131787202389724
310,0,0.0,33,0.09665300060916941,50,0.340989380267114
311,0,0.0,33,0.09510754308347254,50,0.34062860626906916
312,0,0.0,33,0.09363784448524849,50,0.34026783227102414
313,0,0.0,33,0.09235051006231239,50,0.3396130134519627
314,0,0.0,33,0.09110375493924629,50,0.3392723427166387
315,0,0.0,33,0.08984558516217937,50,0.3389468751309326
316,0,0.0,33,0.08859158923584576,50,0.3386599729631444
317,0,0.0,33,0.08730769426944568,50,0.3382815911343792
318,0,0.0,33,0.08597046796566221,50,0.33805498427642233
319,0,0.0,33,0.0845114657647204,50,0.33772334340949706
320,0,0.0,33,0.08293614820037515,50,0.33745564781684156
321,0,0.0,33,0.08171738185315258,50,0.33716971240752963
322,0,0.0,33,0.0805669393233152,50,0.3368965449437319
323,0,0.0,33,0.07945587022029596,50,0.3366288803472168
324,0,0.0,33,0.07832026787041303,50,0.3363459691430109
325,0,0.0,33,0.07714580426029653,50,0.33607039430840474
326,0,0.0,32,0.07846937686241377,50,0.3358070365024303
327,0,0.0,32,0.07717435872347331,50,0.3355345065079636
328,0,0.0,32,0.07593593257137703,50,0.3352498593514315
329,0,0.0,32,0.07467454623673966,50,0.33495594320743477
330,0,0.0,32,0.07350527327026606,50,0.33467186922039927
331,0,0.0,32,0.07248974178052185,50,0.3343464097009795
332,0,0.0,32,0.07148330796336824,50,0.33407914578333403
333,0,0.0,30,0.07518907675527409,50,0.3335926037326891
334,0,0.0,30,0.07383356305161652,50,0.3333682448187753
335,0,0.0,30,0.07251092702305748,50,0.3330476798312892
336,0,0.0,30,0.07124865578046548,50,0.3327820891244759
337,0,0.0,30,0.06996189367649633,50,0.33251657709248844
338,0,0.0,30,0.06877338583190186,50,0.33215432809497825
339,0,0.0,30,0.06774886889581874,50,0.3318662638878333
340,0,0.0,30,0.06673405614383228,50,0.3315777701150222
341,0,0.0,30,0.06571076288883541,50,0.3313113477803517
342,0,0.0,30,0.06460758192126798,50,0.329774585302212
343,0,0.0,30,0.06347741438215043,50,0.32855628095413436
344,0,0.0,30,0.062304499456776026,50,0.32828858536147876
345,0,0.0,30,0.06105206386715702,50,0.32797159199841025
346,0,0.0,30,0.05978707215813714,50,0.3276984245346125
347,0,0.0,30,0.05848999933866115,50,0.32741159703858586
348,0,0.0,30,0.057229598865447914,50,0.3271487949038894
349,0,0.0,30,0.055936309448161546,50,0.3268658836996834
350,0,0.0,29,0.056467108301364546,50,0.32659030886507734
351,0,0.0,27,0.05951657760065074,50,0.3263269510591029
352,0,0.0,26,0.05954561280922113,50,0.32606640223611044
353,0,0.0,26,0.05813424670880987,50,0.3257817550795782
354,0,0.0,26,0.056765194854086404,50,0.3254878389355816
355,0,0.0,26,0.055358194217740096,50,0.32520376494854597
356,0,0.0,26,0.05388350380702259,50,0.3248783054291263
357,0,0.0,24,0.056681080645941,50,0.32461104151148057
358,0,0.0,23,0.05762626081280851,50,0.32421610135905743
359,0,0.0,23,0.05616315916790921,50,0.3239917424451434
360,0,0.0,23,0.05474789101813527,50,0.32367117745765756
361,0,0.0,22,0.05572639827557891,50,0.3233436095325103
362,0,0.0,22,0.054514712365873935,50,0.32303665798565134
363,0,0.0,22,0.05324473456581866,50,0.3226744089881412
364,0,0.0,22,0.05186631949633893,50,0.3222878742199938
365,0,0.0,21,0.052875086160787746,50,0.32196240663428766
366,0,0.0,21,0.05145770289791101,50,0.3216755044664994
367,0,0.0,21,0.05002238232160443,50,0.32140418300273615
368,0,0.0,20,0.051007903343425046,50,0.32034967323265334
369,0,0.0,19,0.05247745360681648,50,0.3200778205606468
370,0,0.0,19,0.051288378490700004,50,0.31977625187382963
371,0,0.0,19,0.050030917949057285,50,0.3194958780152261
372,0,0.0,19,0.04865478972458761,50,0.3192371550986649
373,0,0.0,19,0.04738985052207915,50,0.3189452102237464
374,0,0.0,17,0.05154182969824029,50,0.31866229901954063
375,0,0.0,16,0.053344427349987254,50,0.3183867241849346
376,0,0.0,16,0.05177493774375728,50,0.3181233663789601
377,0,0.0,16,0.05014529605542206,50,0.3178628175559676
378,0,0.0,16,0.04858441501632954,50,0.3175952881246613
379,0,0.0,16,0.04696186720709991,50,0.31730137198066477
380,0,0.0,16,0.04564517291943683,50,0.3170172979936292
381,0,0.0,16,0.04437907845343019,50,0.31672612241615955
382,0,0.0,16,0.04326277344849336,50,0.3164588584985139
383,0,0.0,16,0.04216236938670105,50,0.316070175791956
384,0,0.0,16,0.04088183685411841,50,0.31567523563953287
385,0,0.0,16,0.03920426414875239,50,0.3153546706520467
386,0,0.0,14,0.04310725487050947,50,0.31508907994523344
387,0,0.0,12,0.04929071602261348,50,0.3147821283983744
388,0,0.0,11,0.05237802017651194,50,0.31441987940086435
389,0,0.0,11,0.05096023089456156,50,0.3141318151937194
390,0,0.0,11,0.04933747016045549,50,0.31384332142090815
391,0,0.0,11,0.04763074309881885,50,0.313522764045528
392,0,0.0,10,0.050684579752362124,50,0.31325144258176496
393,0,0.0,9,0.054819811105907,50,0.31300558315517607
394,0,0.0,9,0.053321648647498776,50,0.3115667861285202
395,0,0.0,9,0.051913441427590884,50,0.31123514526159496
396,0,0.0,9,0.05079979492628627,50,0.3109593519521109
397,0,0.0,8,0.05540039416117534,50,0.3106782205314172
398,0,0.0,8,0.05382827031576025,50,0.3103763687711942
399,0,0.0,8,0.05235734611365803,50,0.3100934575669882
400,0,0.0,8,0.051217802719984495,50,0.30981788273238214
401,0,0.0,8,0.04915028998654025,50,0.30955452492640756
402,0,0.0,8,0.047499188579257084,50,0.309237418615673
403,0,0.0,8,0.04586584899153008,50,0.3089698891843668
404,0,0.0,8,0.043950673657089,50,0.30867597304037003
405,0,0.0,8,0.041920044622293366,50,0.30839189905333464
406,0,0.0,8,0.04034792077687827,50,0.3081136103313683
407,0,0.0,7,0.04448975544358057,50,0.30784132811790976
408,0,0.0,7,0.042733391859897406,50,0.30757206245040175
409,0,0.0,7,0.04099732749856413,50,0.3071771222979786
410,0,0.0,7,0.038939165140986186,50,0.3068565573104925
411,0,0.0,7,0.037273061628009384,50,0.30651260462027685
412,0,0.0,7,0.0357226148502473,50,0.3062056530734177
413,0,0.0,7,0.03455088899640372,50,0.30584340407590754
414,0,0.0,6,0.039312069114527316,50,0.3055553398687627
415,0,0.0,6,0.037146910032968376,50,0.30523955270767394
416,0,0.0,6,0.0353575319470282,50,0.3049189953322939
417,0,0.0,5,0.040602468954615153,50,0.30464767386853064
418,0,0.0,5,0.03888092709813308,50,0.3044018144419419
419,0,0.0,5,0.036997465812350395,50,0.30343646468290336
420,0,0.0,5,0.035806133249354215,50,0.30310482381597803
421,0,0.0,5,0.03379630786458263,50,0.30205031404589516
422,0,0.0,4,0.04106222398850623,50,0.30175836917097687
423,0,0.0,4,0.03890832875878064,50,0.3014649236963657
424,0,0.0,4,0.03761959443253819,50,0.3011820124921598
425,0,0.0,3,0.04712082636493677,50,0.30090643765755365
426,0,0.0,3,0.045748051609379274,50,0.3006430798515794
427,0,0.0,3,0.04301112215086276,50,0.3003259735408445
428,0,0.0,2,0.06339055106198692,50,0.3000584441095383
429,0,0.0,2,0.05989079958515682,50,0.29976452796554176
430,0,0.0,2,0.058437280162765254,50,0.2994804539785062
431,0,0.0,2,0.05493752868593517,50,0.2992187206328287
432,0,0.0,2,0.0534840092635436,50,0.29894643841937035
433,0,0.0,2,0.04998425778671351,50,0.2986771727518622
434,0,0.0,2,0.048530738364321944,50,0.298282232599439
435,0,0.0,2,0.04503098688749186,50,0.2977683177785562
436,0,0.0,1,0.08772070924109718,50,0.2974243650883405
437,0,0.0,1,0.08207882345053019,50,0.29715708556782666
438,0,0.0,1,0.0764369376599632,50,0.2967948365703166
439,0,0.0,1,0.07079505186939622,50,0.2964701173803428
440,0,0.0,1,0.06515316607882923,50,0.2961543302192542
441,0,0.0,1,0.05951128028826224,50,0.29588790788458375
442,0,0.0,1,0.05386939449769524,50,0.2955355676192676
443,0,0.0,1,0.04822750870712824,50,0.2952897081926787
444,0,0.0,1,0.04258562291656124,50,0.29401980146706436
445,0,0.0,1,0.03694373712599424,50,0.29305445170802585
446,0,0.0,1,0.03130185133542724,50,0.29183614735994795
447,0,0.0,1,0.02565996554486024,50,0.2915427018853369
448,0,0.0,1,0.02001807975429324,50,0.2911679113173612
449,0,0.0,1,0.01437619396372624,50,0.29088500011315516
450,0,0.0,1,0.008734308173159242,50,0.2906094252785491
451,0,0.0,1,0.0030924223825922435,50,0.2903460674725747
452,0,0.0,0,0.0,50,0.29002896116184
453,0,0.0,0,0.0,50,0.28975643116737343
454,0,0.0,0,0.0,50,0.2894625150233767
455,0,0.0,0,0.0,50,0.28916988560313234
456,0,0.0,0,0.0,50,0.288908152257455
457,0,0.0,0,0.0,50,0.28863587004399655
458,0,0.0,0,0.0,50,0.2883666043764885
459,0,0.0,0,0.0,50,0.2876670054475578
460,0,0.0,0,0.0,50,0.2873394375224107
461,0,0.0,0,0.0,50,0.2870757200566894
462,0,0.0,0,0.0,50,0.2867645930267349
463,0,0.0,0,0.0,50,0.28640234402922493
464,0,0.0,0,0.0,50,0.2860776248392511
465,0,0.0,0,0.0,50,0.28528210357159456
466,0,0.0,0,0.0,50,0.28490372174282946
467,0,0.0,0,0.0,50,0.2846168195750412
468,0,0.0,0,0.0,50,0.28437096014845237
469,0,0.0,0,0.0,50,0.2840951668389683
470,0,0.0,0,0.0,50,0.28373542170602983
471,0,0.0,0,0.0,50,0.28344538404801783
472,0,0.0,0,0.0,50,0.28315193857340665
473,0,0.0,0,0.0,50,0.2828878338239908
474,0,0.0,0,0.0,50,0.28260492261978487
475,0,0.0,0,0.0,50,0.2823293477851788
476,0,0.0,0,0.0,50,0.28206598997920446
477,0,0.0,0,0.0,50,0.2817813428226721
478,0,0.0,0,0.0,50,0.2814538475383589
479,0,0.0,0,0.0,50,0.2811599313943623
480,0,0.0,0,0.0,50,0.280867301974118
481,0,0.0,0,0.0,50,0.28060556862844055
482,0,0.0,0,0.0,50,0.28033328641498223
483,0,0.0,0,0.0,50,0.280064020747474
484,0,0.0,0,0.0,50,0.2796690805950508
485,0,0.0,0,0.0,50,0.2793415126699037
486,0,0.0,0,0.0,50,0.27907779520418236
487,0,0.0,0,0.0,50,0.27876666817422785
488,0,0.0,0,0.0,50,0.27840441917671777
489,0,0.0,0,0.0,50,0.2780796999867439
490,0,0.0,0,0.0,49,0.2834427434076044
491,0,0.0,0,0.0,49,0.28317099358170944
492,0,0.0,0,0.0,49,0.2828777809407358
493,0,0.0,0,0.0,49,0.28262731663048085
494,0,0.0,0,0.0,49,0.2823463141874492
495,0,0.0,0,0.0,49,0.2819798025421275
496,0,0.0,0,0.0,49,0.2809050968473861
497,0,0.0,0,0.0,49,0.2799187540817315
498,0,0.0,0,0.0,49,0.2795314621165041
499,0,0.0,0,0.0,49,0.27916788143385046
500,0,0.0,0,0.0,48,0.28437838122657083
501,0,0.0,0,0.0,48,0.28410075867967627
502,0,0.0,0,0.0,48,0.28382800726111124
503,0,0.0,0,0.0,48,0.28348544738856274
504,0,0.0,0,0.0,48,0.2831778956965491
505,0,0.0,0,0.0,48,0.282873533050541
506,0,0.0,0,0.0,48,0.28259954091635414
507,0,0.0,0,0.0,48,0.2823142202368795
508,0,0.0,0,0.0,48,0.2820369123247522
509,0,0.0,0,0.0,48,0.2816242964633167
510,0,0.0,0,0.0,48,0.2813822287467552
511,0,0.0,0,0.0,48,0.28110541985417065
512,0,0.0,0,0.0,48,0.28078456459768397
513,0,0.0,0,0.0,48,0.28040592533243236
514,0,0.0,0,0.0,48,0.2800663752531713
515,0,0.0,0,0.0,48,0.27973612733963693
516,0,0.0,0,0.0,48,0.2793599595792061
517,0,0.0,0,0.0,48,0.2790841389130791
518,0,0.0,0,0.0,48,0.2776246713543718
519,0,0.0,0,0.0,48,0.2773541876187052
520,0,0.0,0,0.0,48,0.2770726388709685
521,0,0.0,0,0.0,48,0.27508025269070796
522,0,0.0,0,0.0,48,0.2747410985967229
523,0,0.0,0,0.0,48,0.27440194450273786
524,0,0.0,0,0.0,47,0.27814463095447556
525,0,0.0,0,0.0,47,0.2591303552567338
526,0,0.0,0,0.0,47,0.2588330538000899
527,0,0.0,0,0.0,47,0.25853307599323905
528,0,0.0,0,0.0,47,0.25818408209246874
529,0,0.0,0,0.0,47,0.25789332752599486
530,0,0.0,0,0.0,47,0.2576018348991055
531,0,0.0,0,0.0,47,0.2573135956564672
532,0,0.0,0,0.0,47,0.25694171408012745
533,0,0.0,0,0.0,47,0.2564233653935031
534,0,0.0,0,0.0,47,0.25498023629231803
535,0,0.0,0,0.0,47,0.2546973389180019
536,0,0.0,0,0.0,47,0.25441365829242024
537,0,0.0,0,0.0,47,0.25406436209321853
538,0,0.0,0,0.0,47,0.25372525186309414
539,0,0.0,0,0.0,47,0.253313275510204
540,0,0.0,0,0.0,47,0.25301990561821835
541,0,0.0,0,0.0,47,0.2527347833011183
542,0,0.0,0,0.0,47,0.2523579045256858
543,0,0.0,0,0.0,47,0.2520550759202024
544,0,0.0,0,0.0,47,0.25176314658147675
545,0,0.0,0,0.0,47,0.2506417482710603
546,0,0.0,0,0.0,47,0.2503209735339793
547,0,0.0,0,0.0,47,0.2499729049672768
548,0,0.0,0,0.0,47,0.24841307096432255
549,0,0.0,0,0.0,46,0.25348489215246606
550,0,0.0,0,0.0,46,0.23522509958575596
551,0,0.0,0,0.0,46,0.2349424888921095
552,0,0.0,0,0.0,46,0.23457116728798097
553,0,0.0,0,0.0,46,0.2342839567971884
554,0,0.0,0,0.0,46,0.23400036929998433
555,0,0.0,0,0.0,46,0.2336797149332981
556,0,0.0,0,0.0,46,0.23334691465125654
557,0,0.0,0,0.0,46,0.23293132530550675
558,0,0.0,0,0.0,46,0.23253947993268909
559,0,0.0,0,0.0,46,0.23225655508025958
560,0,0.0,0,0.0,46,0.23196859417973165
