coverage_ratio,overlap_ratio,hole_ratio,multiplicity,total_displacement,relocation_energy,algorithm,runtime_ms,FND,HND
94.56915988628566,81.65232714833627,5.430840113714341,3.17518399502436,0.0,0.0,Random (Baseline),0.0,204,439
100.0,84.86422899715714,0.0,2.862170375453387,2644.4314796792737,13.22215739839637,Standard PSO,1641.9079303741455,175,424
99.98039407901186,81.89038140994215,0.019605920988138417,3.058829296989901,2865.4195760844727,14.327097880422365,Genetic Algorithm (GA),1671.1161136627197,275,649
100.0,96.64738751102833,0.0,2.9537300264679933,475.12023547389634,2.375601177369482,VFA (Virtual Force),182.98697471618652,449,575
46.240564650524455,62.15815136739453,53.75943534947554,4.415094339622642,2681.583317978568,13.40791658989284,Centroidal Voronoi,182.20067024230957,640,725
93.23595725909225,67.45873199453266,6.764042740907754,3.627589107349385,2227.228860358783,11.136144301793916,Standard MOPSO,1678.5862445831299,287,597
96.97088520733261,76.42539425798626,3.029114792667386,3.1236352608168216,259.79832786164286,1.2989916393082144,EA-VVF-MOPSO (Proposed),10427.772045135498,250,465
